,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,United States of America's exports to Ghana,United States of America's exports to Ghana,United States of America's exports to Ghana,Ghana's imports from world,Ghana's imports from world,Ghana's imports from world,Ghana's imports from world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
44,'72,Iron and steel,518,1458,593,,848036,705439,527507,,18675764,20891807,20463485
45,'44,Wood and articles of wood; wood charcoal,1937,1066,542,,44860,36059,25021,,9743086,10439488,9505752
46,'76,Aluminium and articles thereof,866,429,521,,113133,101208,81934,,12033895,14511112,14277975
47,'62,"Articles of apparel and clothing accessories, not knitted or crocheted",638,204,508,,18256,10972,13491,,2163568,2646804,2839139
48,'19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",877,537,486,,120967,114600,72335,,4356778,4869079,5162951
49,'93,Arms and ammunition; parts and accessories thereof,1407,363,410,,35050,14732,31276,,4245180,4877955,5770286
50,'96,Miscellaneous manufactured articles,338,121,403,,42767,39124,38374,,2336068,2661046,2643892
51,'75,Nickel and articles thereof,325,165,362,,700,1180,2423,,2204622,3142630,4071617
52,'68,"Articles of stone, plaster, cement, asbestos, mica or similar materials",509,1099,338,,30442,32118,25106,,3853827,4288233,4354265
53,'59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable ...",445,377,320,,3679,4926,4204,,2089033,2235287,2037867
54,'97,"Works of art, collectors' pieces and antiques",454,115,317,,672,567,306,,8679821,11022556,11126131
55,'61,"Articles of apparel and clothing accessories, knitted or crocheted",933,154,296,,17211,15539,13956,,3030769,3492789,3394027
56,'42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles ...",264,281,261,,61977,29389,27553,,1434670,1608212,1638216
57,'05,"Products of animal origin, not elsewhere specified or included",0,47,243,,306838,63890,123384,,1241815,1346056,1396492
58,'25,"Salt; sulphur; earths and stone; plastering materials, lime and cement",660,863,210,,529976,557228,439485,,2832298,3301294,3161213
59,'18,Cocoa and cocoa preparations,151,39,160,,6392,4086,24645,,1979976,2024138,2098865
60,'56,"Wadding, felt and nonwovens; special yarns; twine, cordage, ropes and cables and articles thereof",205,369,156,,44888,57734,50391,,2605897,2611644,2542395
61,'71,"Natural or cultured pearls, precious or semi-precious stones, precious metals, metals clad ...",125,54,147,,1950,1707,3810,,82367398,92470876,76672348
62,'01,Live animals,7,52,128,,34444,26092,17706,,1279591,1198281,1191003
63,'70,Glass and glassware,166,175,120,,75147,75681,61345,,5651743,6093142,6154191
64,'35,Albuminoidal substances; modified starches; glues; enzymes,870,816,113,,21175,24099,21305,,4685907,5203359,5315815
65,'91,Clocks and watches and parts thereof,95,122,104,,1449,1425,1065,,1519662,1656127,1790459
66,'17,Sugars and sugar confectionery,219,115,102,,228548,187184,184445,,2068251,2439096,2729350
67,'50,Silk,0,50,100,,205,257,236,,5538,5445,6626
68,'52,Cotton,87,0,100,,40385,33462,19636,,7129541,10744033,7296980
69,'15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; ...",342,177,94,,467159,289364,203674,,4279475,4340585,2748547
70,'57,Carpets and other textile floor coverings,110,123,88,,6530,5302,4175,,776609,777073,753219
71,'11,Products of the milling industry; malt; starches; inulin; wheat gluten,161,284,81,,315717,315795,311906,,1045682,1150195,1197838
72,'74,Copper and articles thereof,206,157,75,,44306,33804,24316,,10394755,10050035,10949330
73,'54,Man-made filaments; strip and the like of man-made textile materials,21,0,57,,13636,10634,9416,,1469319,1633167,1532639
74,'86,"Railway or tramway locomotives, rolling stock and parts thereof; railway or tramway track fixtures ...",95,322,41,,9839,7882,6741,,2653173,3522489,3615147
75,'37,Photographic or cinematographic goods,3,0,28,,2167,1527,1481,,2293364,2195023,2127650
76,'92,Musical instruments; parts and accessories of such articles,198,1437,21,,3727,3132,1829,,851690,935608,928733
77,'55,Man-made staple fibres,128,86,20,,27584,18303,15325,,2092227,2320179,2210887
78,'79,Zinc and articles thereof,3,53,19,,306,166,273,,408976,542242,383422
79,'81,Other base metals; cermets; articles thereof,7,51,11,,291,266,306,,2374517,2948134,3281494
80,'46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",0,63,10,,599,302,248,,27025,21764,31278
81,'65,Headgear and parts thereof,48,18,7,,3316,2218,2215,,363053,520352,519846
82,'08,Edible fruit and nuts; peel of citrus fruit or melons,24,7,7,,32135,28025,44208,,15061750,14756429,14865303
83,'58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,12,0,6,,8977,7910,5655,,403747,414943,428342
84,'13,"Lac; gums, resins and other vegetable saps and extracts",4,41,5,,1488,2404,2607,,634679,693972,603222
85,'16,"Preparations of meat, of fish, of crustaceans, molluscs or other aquatic invertebrates, or ...",122,62,3,,61247,53333,36167,,2341858,2564607,2400752
86,'24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, ...",8,5,3,,15949,19028,13353,,1166032,1229489,1422932
87,'26,"Ores, slag and ash",7,0,0,,25863,9376,9317,,8488980,8565365,8103305
88,'14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,0,0,0,,73,195,197,,32506,31254,25974
89,'06,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",0,0,0,,1087,1157,928,,520814,535762,489733
90,'60,Knitted or crocheted fabrics,32,0,0,,12704,20924,14621,,821834,905325,751910
91,'66,"Umbrellas, sun umbrellas, walking sticks, seat-sticks, whips, riding-crops and parts thereof",0,0,0,,1036,911,637,,44899,57514,52977
92,'67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles ...,211,54,0,,27346,23349,22654,,131555,159929,143078
93,'45,Cork and articles of cork,0,0,0,,78,637,63,,21103,26438,26842
94,'43,Furskins and artificial fur; manufactures thereof,0,0,0,,10,9,31,,142967,122462,101152
95,'41,Raw hides and skins (other than furskins) and leather,0,3,0,,684,448,1245,,1863084,1762333,1550763
96,'53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,0,0,0,,9391,12855,4539,,21699,23910,23615
97,'51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",5,7,0,,95,106,58,,61276,62325,62071
98,'80,Tin and articles thereof,0,5,0,,1094,1094,1024,,238451,261297,244797
99,'78,Lead and articles thereof,0,407,0,,3975,988,5321,,270871,192932,235419
