,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,United States of America's exports to Japan,United States of America's exports to Japan,United States of America's exports to Japan,Japan's imports from world,Japan's imports from world,Japan's imports from world,Japan's imports from world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
89,'60,Knitted or crocheted fabrics,3218,2990,3075,,119857,126982,113530,,821834,905325,751910
90,'24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, ...",8821,2954,2624,,5439548,4772549,4630026,,1166032,1229489,1422932
91,'78,Lead and articles thereof,874,1227,1069,,85846,82704,81189,,270871,192932,235419
92,'14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,1624,1524,984,,330231,431919,560485,,32506,31254,25974
93,'66,"Umbrellas, sun umbrellas, walking sticks, seat-sticks, whips, riding-crops and parts thereof",326,869,386,,233178,260360,280036,,44899,57514,52977
94,'51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",419,483,369,,190719,287871,317389,,61276,62325,62071
95,'50,Silk,77,148,206,,84229,101604,90431,,5538,5445,6626
96,'53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,183,238,133,,66161,71374,62807,,21699,23910,23615
97,'43,Furskins and artificial fur; manufactures thereof,2657,416,86,,44573,43138,48600,,142967,122462,101152
98,'45,Cork and articles of cork,138,99,48,,16149,17600,15549,,21103,26438,26842
99,'46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",215,49,45,,191311,188800,174233,,27025,21764,31278
