,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,United States of America's exports to Denmark,United States of America's exports to Denmark,United States of America's exports to Denmark,Denmark's imports from world,Denmark's imports from world,Denmark's imports from world,Denmark's imports from world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
88,'43,Furskins and artificial fur; manufactures thereof,348,203,52,,205048,12946,11400,,142967,122462,101152
89,'46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",8,10,50,,39894,40297,25193,,27025,21764,31278
90,'18,Cocoa and cocoa preparations,222,237,39,,399456,389980,458119,,1979976,2024138,2098865
91,'80,Tin and articles thereof,22,13,15,,14975,13698,7238,,238451,261297,244797
92,'79,Zinc and articles thereof,7,19,8,,65312,74421,55028,,408976,542242,383422
93,'11,Products of the milling industry; malt; starches; inulin; wheat gluten,0,30,5,,141061,141975,152895,,1045682,1150195,1197838
94,'14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,0,0,0,,17122,28955,17281,,32506,31254,25974
95,'06,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",0,3,0,,511225,427834,390781,,520814,535762,489733
96,'26,"Ores, slag and ash",0,0,0,,17560,14087,13746,,8488980,8565365,8103305
97,'50,Silk,0,17,0,,773,1631,2274,,5538,5445,6626
98,'45,Cork and articles of cork,0,0,0,,9503,12038,6718,,21103,26438,26842
99,'78,Lead and articles thereof,0,0,0,,4029,4263,3421,,270871,192932,235419
