,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,"United States of America's exports to Taipei, Chinese","United States of America's exports to Taipei, Chinese","United States of America's exports to Taipei, Chinese","Taipei, Chinese's imports from world","Taipei, Chinese's imports from world","Taipei, Chinese's imports from world","Taipei, Chinese's imports from world",United States of America's exports to world,United States of America's exports to world,United States of America's exports to world,United States of America's exports to world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
75,'59,"Impregnated, coated, covered or laminated textile fabrics; textile articles of a kind suitable ...",11620,10065,8117,,232706,227411,185977,,2089033,2235287,2037867
76,'01,Live animals,5747,7211,8053,,9026,10975,15104,,1279591,1198281,1191003
77,'11,Products of the milling industry; malt; starches; inulin; wheat gluten,4781,3531,7352,,323851,340794,334602,,1045682,1150195,1197838
78,'24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, ...",7874,3889,7000,,349778,312639,305945,,1166032,1229489,1422932
79,'13,"Lac; gums, resins and other vegetable saps and extracts",6136,5501,6366,,81200,82668,73594,,634679,693972,603222
80,'62,"Articles of apparel and clothing accessories, not knitted or crocheted",6229,4939,6319,,909162,1007726,1044547,,2163568,2646804,2839139
81,'80,Tin and articles thereof,15064,10559,3202,,385568,357479,252988,,238451,261297,244797
82,'55,Man-made staple fibres,5536,2966,2696,,218755,191816,164535,,2092227,2320179,2210887
83,'91,Clocks and watches and parts thereof,4110,3641,2536,,518546,569312,660080,,1519662,1656127,1790459
84,'79,Zinc and articles thereof,15977,22885,2306,,804489,952463,500728,,408976,542242,383422
85,'65,Headgear and parts thereof,1917,1690,2023,,64323,67473,70527,,363053,520352,519846
86,'58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,644,1977,1285,,31347,26688,24393,,403747,414943,428342
87,'60,Knitted or crocheted fabrics,3087,6134,1267,,39216,46095,31924,,821834,905325,751910
88,'45,Cork and articles of cork,167,21,704,,3972,3782,3056,,21103,26438,26842
89,'57,Carpets and other textile floor coverings,891,613,625,,38135,41639,39899,,776609,777073,753219
90,'06,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",64,1787,367,,22981,31521,31661,,520814,535762,489733
91,'51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",153,65,259,,25971,22493,25474,,61276,62325,62071
92,'78,Lead and articles thereof,236,309,123,,169134,146692,238647,,270871,192932,235419
93,'66,"Umbrellas, sun umbrellas, walking sticks, seat-sticks, whips, riding-crops and parts thereof",11,9,99,,19325,22871,26145,,44899,57514,52977
94,'67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles ...,8,52,90,,5552,5763,5815,,131555,159929,143078
95,'14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,81,133,81,,23051,40214,30260,,32506,31254,25974
96,'43,Furskins and artificial fur; manufactures thereof,4,76,78,,4423,5948,7472,,142967,122462,101152
97,'53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,111,7,70,,5098,3255,2819,,21699,23910,23615
98,'50,Silk,7,6,28,,2501,3337,2139,,5538,5445,6626
99,'46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",19,24,13,,8745,9722,10207,,27025,21764,31278
