,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,United States of America's imports from Japan,United States of America's imports from Japan,United States of America's imports from Japan,Japan's exports to world,Japan's exports to world,Japan's exports to world,Japan's exports to world,United States of America's imports from world,United States of America's imports from world,United States of America's imports from world,United States of America's imports from world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
46,'19,"Preparations of cereals, flour, starch or milk; pastrycooks' products",131066,157246,120910,,896851,836669,769591,,11037973,14028956,14836798
47,'55,Man-made staple fibres,114408,171691,120557,,1065583,1023214,956176,,1938252,2142624,1713090
48,'09,"Coffee, tea, mat̩ and spices",98056,89949,110939,,244976,214408,245905,,9431815,12493454,10558710
49,'86,"Railway or tramway locomotives, rolling stock and parts thereof; railway or tramway track fixtures ...",55987,79726,85827,,550886,780343,695703,,2189773,3253366,3011507
50,'02,Meat and edible meat offal,100077,80755,80948,,519815,415918,431774,,11994351,12964609,12452072
51,'54,Man-made filaments; strip and the like of man-made textile materials,64631,86618,79678,,1867416,1868115,1835900,,2248430,2722721,2021513
52,'49,"Printed books, newspapers, pictures and other products of the printing industry; manuscripts, ...",59322,73905,73343,,386651,356257,333464,,5062492,5827198,5067362
53,'26,"Ores, slag and ash",49330,67236,72696,,178567,166978,195851,,3266247,3674036,3475363
54,'15,"Animal, vegetable or microbial fats and oils and their cleavage products; prepared edible fats; ...",62495,77097,70872,,293054,356855,359819,,10194217,14451440,15652636
55,'62,"Articles of apparel and clothing accessories, not knitted or crocheted",54201,64480,64572,,341220,379175,438362,,35037691,44567971,36346897
56,'16,"Preparations of meat, of fish, of crustaceans, molluscs or other aquatic invertebrates, or ...",87538,84729,59983,,612826,627640,564585,,7350962,8130906,6814862
57,'20,"Preparations of vegetables, fruit, nuts or other parts of plants",63484,69331,57090,,186706,175243,174230,,10976028,13668877,13570806
58,'25,"Salt; sulphur; earths and stone; plastering materials, lime and cement",42823,45635,44230,,773603,823774,592516,,5195503,6644946,6187972
59,'44,Wood and articles of wood; wood charcoal,59148,58206,40709,,432743,403607,360082,,35520074,36288065,24018724
60,'65,Headgear and parts thereof,31058,52517,35943,,216526,224371,237859,,3055448,4047005,3147385
61,'52,Cotton,44658,51689,33507,,332103,310175,268271,,984961,1026616,815339
62,'61,"Articles of apparel and clothing accessories, knitted or crocheted",37926,44636,30196,,291090,303506,314533,,52249668,60784841,45244512
63,'80,Tin and articles thereof,20497,26063,24321,,125396,134039,127420,,1303853,1303704,888893
64,'31,Fertilisers,23594,27855,20614,,169714,192593,136943,,10291043,13248147,9816857
65,'17,Sugars and sugar confectionery,17112,19588,20552,,165398,156364,159622,,5276752,6474233,6938019
66,'42,"Articles of leather; saddlery and harness; travel goods, handbags and similar containers; articles ...",17966,23644,17746,,143433,139824,141384,,13929584,17447423,13924379
67,'12,"Oil seeds and oleaginous fruits; miscellaneous grains, seeds and fruit; industrial or medicinal ...",22319,21218,16252,,165865,108299,102733,,2903673,3515909,3188509
68,'10,Cereals,5839,10474,14522,,63666,57482,69799,,2387433,3357379,3588074
69,'63,Other made-up textile articles; sets; worn clothing and worn textile articles; rags,25149,17762,14190,,278159,242714,223411,,22017576,20880022,16829265
70,'13,"Lac; gums, resins and other vegetable saps and extracts",19793,15440,13276,,42662,35829,31189,,1840866,2108440,1621001
71,'01,Live animals,3075,7006,12956,,23977,26772,35883,,3352771,3686856,4056241
72,'07,Edible vegetables and certain roots and tubers,10965,9484,10185,,68782,81387,68090,,13483057,14744347,15444295
73,'60,Knitted or crocheted fabrics,10977,12269,9757,,499529,496620,482946,,1092254,1248161,886594
74,'89,"Ships, boats and floating structures",7402,9889,9705,,9684851,9098705,9740846,,3354314,4202133,4394088
75,'18,Cocoa and cocoa preparations,9404,10239,8813,,107282,105631,108009,,5809447,6313982,6370822
76,'23,Residues and waste from the food industries; prepared animal fodder,10605,10890,8104,,149160,142862,143560,,4663257,5619357,5116393
77,'79,Zinc and articles thereof,1615,2944,7987,,509722,641034,536588,,2323040,3136910,2644045
78,'58,Special woven fabrics; tufted textile fabrics; lace; tapestries; trimmings; embroidery,8784,7422,4716,,178852,161656,147180,,856422,962492,818585
79,'06,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",5434,5167,4454,,80506,72240,59204,,3559434,3950209,4001749
80,'11,Products of the milling industry; malt; starches; inulin; wheat gluten,4945,5473,4096,,99424,107431,108190,,2300512,2922742,2827673
81,'64,"Footwear, gaiters and the like; parts of such articles",3351,3952,3520,,98752,90752,96635,,28407913,37966586,26791727
82,'51,"Wool, fine or coarse animal hair; horsehair yarn and woven fabric",1939,2054,1744,,108041,118183,130601,,260717,283899,250767
83,'36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,1920,3069,1563,,16807,12375,11157,,1279439,1461142,1188316
84,'05,"Products of animal origin, not elsewhere specified or included",2164,1875,1485,,50570,42465,57193,,1192682,1390170,1243411
85,'08,Edible fruit and nuts; peel of citrus fruit or melons,1158,1483,1077,,290783,294085,260936,,22227898,24120677,24218490
86,'04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere ...",855,1554,1031,,105512,149902,110623,,3298274,3858466,3966288
87,'53,Other vegetable textile fibres; paper yarn and woven fabrics of paper yarn,517,407,975,,14632,14010,15987,,340065,326422,244542
88,'50,Silk,2407,2262,895,,37959,31927,27173,,52910,71732,59157
89,'57,Carpets and other textile floor coverings,747,893,814,,36095,33076,34749,,4216539,3929830,3428095
90,'67,Prepared feathers and down and articles made of feathers or of down; artificial flowers; articles ...,597,360,277,,5306,4792,4154,,3333829,3685436,2536412
91,'41,Raw hides and skins (other than furskins) and leather,230,264,272,,149681,120654,102650,,598841,563757,466044
92,'14,Vegetable plaiting materials; vegetable products not elsewhere specified or included,409,293,214,,2001,1226,1159,,222670,196822,161664
93,'46,"Manufactures of straw, of esparto or of other plaiting materials; basketware and wickerwork",211,264,175,,3283,3099,2284,,872499,874665,609481
94,'66,"Umbrellas, sun umbrellas, walking sticks, seat-sticks, whips, riding-crops and parts thereof",547,61,158,,1348,1368,1522,,786621,888161,632516
95,'43,Furskins and artificial fur; manufactures thereof,42,52,62,,328,380,951,,183546,213871,159235
96,'47,Pulp of wood or of other fibrous cellulosic material; recovered (waste and scrap) paper or ...,53,124,47,,771763,708346,624232,,4183759,5162377,4063794
97,'45,Cork and articles of cork,103,72,31,,2339,1888,1745,,319835,319948,308709
98,'24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, ...",593,79,23,,132662,97352,128974,,2617244,2855604,2992003
99,'78,Lead and articles thereof,154,54,20,,112641,130119,147951,,1462259,1558432,1302020
