,0,1,2,3,4,5,6,7,8,9,10,11,12
0,Product code,Product label,United States of America's imports from Ghana,United States of America's imports from Ghana,United States of America's imports from Ghana,Ghana's exports to world,Ghana's exports to world,Ghana's exports to world,Ghana's exports to world,United States of America's imports from world,United States of America's imports from world,United States of America's imports from world,United States of America's imports from world
1,Product code,Product label,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023,,Value in 2021,Value in 2022,Value in 2023
74,'74,Copper and articles thereof,0,0,0,,30616,42762,48870,,16236022,15562373,14533040
75,'75,Nickel and articles thereof,0,0,0,,0,16,1,,2711774,4497248,4432562
76,'76,Aluminium and articles thereof,4,121,0,,104408,183226,129283,,28738897,36664809,28296236
77,'79,Zinc and articles thereof,0,0,0,,634,234,371,,2323040,3136910,2644045
78,'80,Tin and articles thereof,0,0,0,,0,0,0,,1303853,1303704,888893
79,'81,Other base metals; cermets; articles thereof,0,0,0,,29,21,49,,2363667,3986669,3683757
80,'05,"Products of animal origin, not elsewhere specified or included",0,3,0,,14164,43,145,,1192682,1390170,1243411
81,'06,"Live trees and other plants; bulbs, roots and the like; cut flowers and ornamental foliage",0,30,0,,2656,2885,7922,,3559434,3950209,4001749
82,'02,Meat and edible meat offal,0,0,0,,966,1,0,,11994351,12964609,12452072
83,'31,Fertilisers,0,0,0,,30794,74927,47400,,10291043,13248147,9816857
84,'32,"Tanning or dyeing extracts; tannins and their derivatives; dyes, pigments and other colouring ...",0,0,0,,40417,37157,43779,,5198524,5908588,4922264
85,'35,Albuminoidal substances; modified starches; glues; enzymes,0,3,0,,2113,1205,1494,,3992509,4842622,4047522
86,'36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,0,0,0,,2464,5162,2419,,1279439,1461142,1188316
87,'37,Photographic or cinematographic goods,0,0,0,,470,2622,1983,,1587714,1662665,1413439
88,'38,Miscellaneous chemical products,0,0,0,,33489,31810,41051,,21953891,29507737,26911031
89,'28,"Inorganic chemicals; organic or inorganic compounds of precious metals, of rare-earth metals, ...",0,4,0,,25658,24359,44509,,13765594,19421660,17310231
90,'29,Organic chemicals,0,0,0,,1195,1911,3647,,64624866,75919212,66588583
91,'24,"Tobacco and manufactured tobacco substitutes; products, whether or not containing nicotine, ...",0,0,0,,202,250,2,,2617244,2855604,2992003
92,'25,"Salt; sulphur; earths and stone; plastering materials, lime and cement",11,0,0,,23483,49759,27515,,5195503,6644946,6187972
93,'26,"Ores, slag and ash",0,0,0,,250640,42069,395289,,3266247,3674036,3475363
94,'86,"Railway or tramway locomotives, rolling stock and parts thereof; railway or tramway track fixtures ...",28,0,0,,2893,8232,808,,2189773,3253366,3011507
95,'88,"Aircraft, spacecraft, and parts thereof",0,0,0,,266,984,677,,25494149,27148868,30158075
96,'89,"Ships, boats and floating structures",0,0,0,,19,1699,16,,3354314,4202133,4394088
97,'96,Miscellaneous manufactured articles,0,3,0,,10544,55381,64598,,7878340,9074701,8021401
98,'91,Clocks and watches and parts thereof,0,4,0,,4,11,13,,6374006,6846918,7099709
99,'93,Arms and ammunition; parts and accessories thereof,0,0,0,,16,3520,2397,,5569831,4791362,4380573
